[XFC_DATALOGGER_HEADER];;;;;;;;;;
CULTURE;pt-BR;;;;;;;;;
SOFTWARE_VERSION;V2.1.1;;;;;;;;;
DATETIME;2024-12-25T15:12:28;;;;;;;;;
USERNAME;Novaes Engenharia;;;;;;;;;
CG_NUMBER;CG110C1R00;;;;;;;;;
CONVERTER_ELECTRONICS;IFC050;;;;;;;;;
ELECTRONIC_SERIAL_NUMBER;106479269;;;;;;;;;
LOG_START_TIME;2024-02-05T16:20:36;;;;;;;;;
[XFC_DATALOGGER_DATA];;;;;;;;;;
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
10,701425;;;;;;49,8725954;;;;
10,70503;;10,1377824;;;0,780505836;;49872,5945;;201,611277;2,29400015
10,743965;;;;;;49,65363;;;;
10,74757;;10,1378001;;;0,781882644;;49653,6301;1431,53359;;
10,796845;;;;;;49,7412175;;;;
10,80045;;10,1378281;;;0,788995922;;49741,2186;;201,779846;
10,85429;;;;;;50,1937464;;;;
10,857895;147406,867;10,1378514;122799,893;-3,36264221;0,790066779;;50193,7454;1435,06667;;
10,917985;;;;;;50,2618711;;;;
10,92159;;10,137869;;;0,782876968;;50261,871;;;2,29400015
10,957405;;;;;;49,804474;;;;
10,96077;;10,1378895;;;0,781806111;;49804,4724;;201,706327;
10,99658;;;;;;49,7363493;;;;
11,000185;;10,13791;;;0,790755153;;49736,3503;1432,18972;;
11,04994;;;;;;50,3056616;;;;
11,053545;;10,1379286;122799,896;;0,795573831;;50305,6618;;201,487038;
11,10378;;;;;;50,6122146;;;;
11,107145;147406,867;10,1379603;;-3,36264221;0,791749477;;50612,2147;;;
11,141755;;;;;;50,3689181;;;;
11,14536;;10,1379976;;;0,791137576;;50368,919;1432,34109;;2,29400015
11,19752;;;;;;50,3299925;;;;
11,201125;;10,138059;;;0,791290522;;50329,9931;;201,960616;
11,25064;;;;;;50,3397223;;;;
11,254245;;10,1381;;;0,784559667;;50339,7228;1433,45156;;
11,294625;;;;;;49,9115244;;;;
11,29823;147406,867;10,1381633;122799,899;-3,36264221;0,778746665;;49911,5238;;;
11,355915;;;;;;49,5417148;;;;
11,35952;;10,1382062;;;0,777293384;;49541,7137;;202,42326;
11,395335;;;;;;49,4492624;;;;
11,39894;;10,1382434;;;0,778211236;;49449,2638;1435,06667;;2,29400015
11,451335;;;;;;49,5076541;;;;
11,45494;;10,1382779;;;0,780658841;;49507,6527;;202,701446;
11,490755;;;;;;49,663363;;;;
11,49436;;10,1383077;122799,902;;0,782035589;;49663,3633;;;
11,54219;;;;;;49,7509472;;;;
11,545795;147406,867;10,1383477;;-3,36264221;0,78463614;;49750,9483;1434,25906;;
11,59579;;;;;;49,9163892;;;;
11,599635;;10,1383906;;;0,785401046;;49916,3887;;202,642754;
11,64939;;;;;;49,9650512;;;;
11,652755;;10,1384204;;;0,779817462;;49965,0513;1433,14871;;2,29250002
11,691455;;;;;;49,6098362;;;;
11,69506;;10,1384437;122799,905;;0,773774981;;49609,8358;;202,588122;
11,758755;;;;;;49,2254321;;;;
11,76236;147406,867;10,1384735;;-3,36264221;0,770103574;;49225,4311;;;
11,79649;;;;;;48,9918653;;;;
11,800095;;10,1384856;;;0,773927987;;48991,8652;1434,41055;;
11,84937;;;;;;49,2351651;;;;
11,852975;;10,1384912;;;0,78348887;;49235,1643;;202,763975;
11,889025;;;;;;49,843403;;;;
11,892635;;10,1384893;;;0,788689971;;49843,4017;1435,06667;;2,29400015
11,949355;;;;;;50,1742836;;;;
11,95296;147406,883;10,1384874;122799,908;-3,36264221;0,787160218;;50174,2825;;202,880148;
12,01281;;;;;;50,076963;;;;
12,016415;;10,1384902;;;0,779817462;;50076,9642;;;
12,050065;;;;;;49,6098362;;;;
12,05367;;10,138493;;;0,77660501;;49609,8358;1433,30007;;
12,089485;;;;;;49,4054686;;;;
12,09285;;10,138493;;;0,777599335;;49405,4695;;202,92908;
12,142845;;;;;;49,4687252;;;;
12,14645;;10,1384884;122799,911;;0,774233937;;49468,7267;1433,45156;;2,29400015
12,19909;;;;;;49,2546279;;;;
12,202695;147406,883;10,1384744;;-3,36264221;0,773851454;;49254,6272;;;
12,236585;;;;;;49,2302969;;;;
12,24019;;10,1384576;;;0,778976142;;49230,2959;;202,981569;
12,28922;;;;;;49,5563161;;;;
12,292825;;10,1384195;;;0,780582368;;49556,3152;1434,91531;;
12,34306;;;;;;49,6584982;;;;
12,346665;;10,1383943;;;0,780735314;;49658,4984;;203,51382;
12,387045;;;;;;49,6682279;;;;
12,390895;147406,883;10,1383533;122799,915;-3,36264221;0,785706997;;49668,2281;;;2,29400015
12,45098;;;;;;49,984514;;;;
12,454345;;10,1383235;;;0,787083745;;49984,5142;1433,95632;;
12,4904;;;;;;50,0720982;;;;
12,494005;;10,1382956;;;0,780429363;;50072,0993;;203,823168;
12,54328;;;;;;49,6487651;;;;
12,547125;;10,1382453;;;0,777293384;;49648,7652;1433,14871;;
12,601205;;;;;;49,4492624;;;;
12,60481;;;122799,917;;0,781959116;;49449,2638;;;
12,634375;;;;;;49,7460824;;;;
12,63798;147406,883;10,1381941;;-3,36264221;0,785324574;;49746,0835;;203,448683;2,29400015
12,69038;;;;;;49,9601863;;;;
12,693985;;10,138141;;;0,782647491;;49960,1864;1432,34109;;
12,74398;;;;;;49,7898761;;;;
12,747585;;10,1381131;;;0,779129088;;49789,8777;;203,593615;
12,783635;;;;;;49,5660458;;;;
12,78748;;10,1380832;122799,92;;0,780888319;;49566,045;1435,06667;;
12,850695;;;;;;49,6779609;;;;
12,8543;147406,9;10,1380348;;-3,36264221;0,784483194;;49677,9613;;;
12,888675;;;;;;49,9066595;;;;
12,89204;;10,1380004;;;0,784330189;;49906,6589;;204,001069;2,29400015
12,943715;;;;;;49,8969231;;;;
12,94732;;10,1379678;;;0,783029914;;49896,9223;1433,30007;;
12,983375;;;;;;49,8142038;;;;
12,98674;;10,1379119;;;0,782647491;;49814,2021;;203,634351;
13,04058;;;;;;49,7898761;;;;
13,044185;147406,9;10,1378625;122799,924;-3,36264221;0,782953441;;49789,8777;1435,36953;;
13,104275;;;;;;49,8093389;;;;
13,10788;;10,1378299;;;0,783106446;;49809,3372;;;
13,14153;;;;;;49,819072;;;;
13,145135;;10,1377899;;;0,783641815;;49819,0704;;203,653798;2,29400015
13,18311;;;;;;49,8531327;;;;
13,186715;;10,1377573;;;0,785401046;;49853,1315;1434,25906;;
13,23599;;;;;;49,9650512;;;;
13,239355;;10,1377256;122799,926;;0,782418013;;49965,0513;;203,691572;
13,28935;;;;;;49,7752782;;;;
13,292955;147406,9;10,1376884;;-3,36264221;0,777216911;;49775,2796;;;
13,340785;;;;;;49,4443975;;;;
13,34439;;10,1376502;;;0,779358566;;49444,3989;1433,95632;;
13,380685;;;;;;49,5806437;;;;
13,38429;;10,1375896;;;0,785095096;;49580,6431;;203,283783;2,29400015
13,436445;;;;;;49,9455851;;;;
13,44005;;10,1375533;;;0,789225399;;49945,5849;1434,76394;;
13,48043;;;;;;50,2083443;;;;
13,484035;147406,9;10,1375021;122799,93;-3,36264221;0,788231075;;50208,3435;;;
13,541485;;;;;;50,1450878;;;;
13,54509;;10,1374723;;;0,781041265;;50145,0863;;203,280635;
13,58114;;;;;;49,687694;;;;
13,584745;;10,1374444;;;0,777063906;;49687,6945;1433,30007;;
13,63426;;;;;;49,4346645;;;;
13,637865;;10,1373848;;;0,779587984;;49434,6657;;203,892514;2,29250002
13,69435;;;;;;49,5952383;;;;
13,697955;147406,9;10,1373317;122799,933;-3,36264221;0,785324574;;49595,2377;1434,76394;;
13,758045;;;;;;49,9601863;;;;
13,76165;;;;;0,788689971;;49960,1864;;;
13,78136;;;;;;50,1742836;;;;
13,784965;;10,13726;;;0,783871293;;50174,2825;;203,832053;
13,83472;;;;;;49,8677306;;;;
13,838085;;10,1372292;;;0,77660501;;49867,7296;1433,30007;;
13,887595;;;;;;49,4054686;;;;
13,8912;;10,1371985;122799,935;;0,775687158;;49405,4695;;203,862507;2,29400015
13,94384;;;;;;49,3470803;;;;
13,947445;147406,917;10,1371454;;-3,36264221;0,781806111;;49347,0806;;;
13,981335;;;;;;49,7363493;;;;
13,98518;;10,1371063;;;0,786777794;;49736,3503;1433,95632;;
14,034695;;;;;;50,0526354;;;;
14,03806;;10,1370364;;;0,783641815;;50052,6363;;204,32828;
14,088055;;;;;;49,8531327;;;;
14,09166;;10,1370011;;;0,777446389;;49853,1315;1434,76394;;
14,1318;;;;;;49,4589955;;;;
14,135405;147406,917;10,1369442;122799,939;-3,36264221;0,779740989;;49458,997;;;2,29400015
14,195255;;;;;;49,6049713;;;;
14,19886;;10,136893;;;0,790296197;;49604,9709;;203,852076;
14,234675;;;;;;50,2764657;;;;
14,23804;;10,1368614;;;0,793585181;;50276,4656;1433,14871;;
14,28779;;;;;;50,4857015;;;;
14,291635;;10,1368241;;;0,785477519;;50485,7002;;203,561522;
14,32745;;;;;;49,969916;;;;
14,331055;;10,136785;122799,941;;0,78004694;;49969,9162;;;
14,378885;;;;;;49,6244375;;;;
14,38249;147406,917;10,1367421;;-3,36264221;0,78234154;;49624,4373;1433,80496;;2,29400015
14,43489;;;;;;49,7704133;;;;
14,438495;;10,1366891;;;0,785477519;;49770,4147;;203,686617;
14,48801;;;;;;49,969916;;;;
14,491615;;10,1366583;;;0,787007272;;49969,9162;1435,06667;;
14,52743;;;;;;50,0672333;;;;
14,531035;;10,1366304;122799,944;;0,786548316;;50067,2344;;203,537717;
14,59473;;;;;;50,0380374;;;;
14,598335;147406,917;10,1365903;;-3,36264221;0,784942091;;50038,0383;;;
14,632465;;;;;;49,935852;;;;
14,63607;;10,1365615;;;0,78348887;;49935,8517;1434,25906;;2,29400015
14,674285;;;;;;49,843403;;;;
14,67789;;10,1365428;;;0,785553992;;49843,4017;;203,634743;
14,727405;;;;;;49,9747809;;;;
14,73101;;10,1364991;;;0,792208374;;49974,781;1435,06667;;
14,78533;;;;;;50,398114;;;;
14,788935;147406,917;10,1364767;122799,948;-3,36264221;0,793967605;;50398,1152;;203,676149;
14,848785;;;;;;50,5100291;;;;
14,85239;;10,1364618;;;0,791596472;;50510,0281;;;2,29400015
14,888445;;;;;;50,359185;;;;
14,89181;;10,1364572;;;0,79067862;;50359,1858;1432,03835;;
14,92762;;;;;;50,3007933;;;;
14,93123;;10,1364572;;;0,788307548;;50300,7935;;203,8287;
14,98074;;;;;;50,1499526;;;;
14,984345;;10,13646;122799,95;;0,787772119;;50149,9512;1434,76394;;
15,0341;;;;;;50,1158919;;;;
15,037705;147406,933;10,1364702;;-3,36264221;0,788842976;;50115,8936;;;
15,072315;;;;;;50,1840167;;;;
15,075925;;10,1364795;;;0,785171568;;50184,0157;;203,251429;2,29400015
15,1276;;;;;;49,9504499;;;;
15,131205;;10,1365028;;;0,781347215;;49950,4498;1435,06667;;
15,1812;;;;;;49,7071568;;;;
15,184565;;10,1365168;;;0,783029914;;49707,1575;;203,132778;
15,224705;;;;;;49,8142038;;;;
15,22831;147406,933;10,1365345;122799,954;-3,36264221;0,784865618;;49814,2021;;;
15,285995;;;;;;49,9309871;;;;
15,2896;;10,1365484;;;0,782265067;;49930,9868;1433,80483;;
15,325175;;;;;;49,7655485;;;;
15,32878;;10,1365596;;;0,777369857;;49765,5499;;202,84269;2,29400015
15,380935;;;;;;49,4541273;;;;
15,38454;;10,1365689;;;0,777063906;;49454,1286;1435,06667;;
15,420595;;;;;;49,4346645;;;;
15,4242;;10,1365782;122799,957;;0,784177244;;49434,6657;;;
15,47251;;;;;;49,8871934;;;;
15,476115;147406,933;10,136582;;-3,36264221;0,789301872;;49887,1925;;202,798974;
15,52611;;;;;;50,2132092;;;;
15,529715;;10,1365875;;;0,788154542;;50213,2084;1434,91531;;
15,57899;;;;;;50,1402196;;;;
15,582595;;10,1365931;;;0,78838402;;50140,218;;203,007199;2,29400015
15,62081;;;;;;50,1548175;;;;
15,62442;;10,1366024;122799,959;;0,790525675;;50154,8161;1435,06667;;
15,688355;;;;;;50,2910636;;;;
15,69196;147406,933;10,1366211;;-3,36264221;0,788154542;;50291,0637;;;
15,72585;;;;;;50,1402196;;;;
15,729455;;10,1366369;;;0,783947766;;50140,218;;203,097258;
15,778965;;;;;;49,8725954;;;;
15,782575;;10,1366555;;;0,784942091;;49872,5945;1434,25906;;
15,818625;;;;;;49,935852;;;;
15,82223;;10,1366928;;;0,789225399;;49935,8517;;203,378536;2,29400015
15,878715;;;;;;50,2083443;;;;
15,88232;147406,95;10,1367226;122799,963;-3,36264221;0,790831625;;50208,3435;1433,14871;;
15,94241;;;;;;50,3105298;;;;
15,946015;;10,1367459;;;0,788154542;;50310,5301;;;
15,979425;;;;;;50,1402196;;;;
15,98303;;10,1367738;;;0,786242366;;50140,218;;202,986896;
16,019085;;;;;;50,0185713;;;;
16,02269;;10,1368027;;;0,785859942;;50018,5719;1434,61245;;
16,072445;;;;;;49,9942437;;;;
16,07605;;10,1368334;122799,966;;0,785248041;;49994,244;;202,712864;2,29400015
16,128445;;;;;;49,9553148;;;;
16,13205;147406,95;10,13688;;-3,36264221;0,789072394;;49955,3146;;;
16,179645;;;;;;50,1986112;;;;
16,18325;;10,1369116;;;0,791902423;;50198,6103;1434,91531;;
16,21906;;;;;;50,3786478;;;;
16,222665;;10,1369722;;;0,787160218;;50378,6488;;202,516615;
16,27266;;;;;;50,076963;;;;
16,276025;;10,1370122;;;0,784253716;;50076,9642;1435,06667;;
16,316165;;;;;;49,8920582;;;;
16,31977;147406,95;10,1370718;122799,969;-3,36264221;0,790066779;;49892,0574;;;2,29400015
16,37986;;;;;;50,2618711;;;;
16,383465;;10,1371203;;;0,798021436;;50261,871;;202,577356;
16,41928;;;;;;50,7679235;;;;
16,422885;;10,1371631;;;0,79756248;;50767,9218;1432,18972;;
16,4724;;;;;;50,7387277;;;;
16,476005;;10,1372562;;;0,783412397;;50738,7291;;202,620495;
16,530085;;;;;;49,8385381;;;;
16,53369;147406,95;10,1373475;122799,972;-3,36264221;0,770027101;;49838,5368;1434,76394;;2,29400015
16,59594;;;;;;48,9870004;;;;
16,599545;;;;;0,774998784;;48987,0003;;;
16,619255;;;;;;49,3032865;;;;
16,62262;;10,1374565;;;0,786701322;;49303,2864;;202,598441;
16,672135;;;;;;50,0477705;;;;
16,67574;;10,137503;;;0,788154542;;50047,7715;1432,03835;;
16,725495;;;;;;50,1402196;;;;
16,72886;;10,1375496;122799,975;;0,783182919;;50140,218;;202,72145;
16,779095;;;;;;49,8239402;;;;
16,7827;147406,95;10,1376232;;-3,36264221;0,780811787;;49823,9388;;;
16,81683;;;;;;49,6730927;;;;
16,820435;;10,1376828;;;0,78348887;;49673,093;1434,91531;;2,29400015
16,87211;;;;;;49,843403;;;;
16,875715;;10,1377498;;;0,788460493;;49843,4017;;202,952083;
16,92571;;;;;;50,1596823;;;;
16,929075;;10,1378039;;;0,79182595;;50159,6809;1433,14871;;
16,969695;;;;;;50,373783;;;;
16,97306;147406,967;10,1378625;122799,978;-3,36264221;0,789378345;;50373,7839;;;
17,030745;;;;;;50,218074;;;;
17,034355;;10,1379268;;;0,782494545;;50218,0733;;203,079768;
17,070405;;;;;;49,7801464;;;;
17,07401;;10,1379808;;;0,776681483;;49780,1479;1434,91531;;2,29400015
17,11247;;;;;;49,4103335;;;;
17,116075;;10,138032;;;0,771403909;;49410,3344;;203,40912;
17,165345;;;;;;49,0745913;;;;
17,168955;;10,1380777;122799,981;;0,771097958;;49074,5922;1434,76394;;
17,219185;;;;;;49,0551252;;;;
17,222795;147406,967;10,1381335;;-3,36264221;0,777369857;;49055,1258;;;
17,270625;;;;;;49,4541273;;;;
17,27423;;10,1381838;;;0,779205561;;49454,1286;1433,14871;203,630663;2,29400015
17,32879;;;;;;49,5709106;;;;
17,332395;;10,1381978;;;0,777216911;;49570,9099;;;
17,365805;;;;;;49,4443975;;;;
17,36941;;10,1382174;122799,984;;0,779205561;;49444,3989;1433,14871;203,438178;
17,43551;;;;;;49,5709106;;;;
17,439115;147406,967;10,1382304;;-3,36264221;0,782418013;;49570,9099;;;
17,473245;;;;;;49,7752782;;;;
17,47685;;10,1382378;;;0,782876968;;49775,2796;;;
17,5105;;;;;;49,804474;;;;
17,514105;;10,1382434;;;0,782494545;;49804,4724;1434,41055;203,441121;
17,56578;;;;;;49,7801464;;;;
17,56939;;10,1382509;;;0,783259392;;49780,1479;;;2,29400015
17,62347;;;;;;49,828805;;;;
17,627075;147406,967;10,1382565;122799,987;-3,36264221;0,781117737;;49828,8036;1435,06667;203,365404;
17,690285;;;;;;49,6925589;;;;
17,693895;;;;;0,775228262;;49692,5594;;;
17,71336;;;;;;49,3178844;;;;
17,716965;;10,1382574;;;0,772321701;;49317,8844;;;
17,764315;;;;;;49,1329763;;;;
17,767925;;10,1382509;;;0,777981758;;49132,9777;1434,10769;202,947464;
17,81936;;;;;;49,4930562;;;;
17,822965;;10,138236;122799,99;;0,788537025;;49493,0546;;;2,29400015
17,87296;;;;;;50,1645505;;;;
17,876565;147406,983;10,1382136;;-3,36264221;0,791443527;;50164,5493;;;
17,910695;;;;;;50,3494553;;;;
17,9143;;10,138195;;;0,782494545;;50349,456;1435,06667;202,724915;
17,965975;;;;;;49,7801464;;;;
17,96958;;10,1381801;;;0,775993109;;49780,1479;;;
18,017175;;;;;;49,3665431;;;;
18,02054;;10,1381652;;;0,781576693;;49366,5436;1433,14871;202,864558;
18,06332;;;;;;49,7217547;;;;
18,066685;147406,983;10,138141;122799,993;-3,36264221;0,785630524;;49721,7556;;;2,29400015
18,126535;;;;;;49,9796491;;;;
18,13014;;10,1381233;;;0,780811787;;49979,6494;;;
18,16355;;;;;;49,6730927;;;;
18,166915;;10,1381056;;;0,777063906;;49673,093;1432,34109;202,745963;
18,219315;;;;;;49,4346645;;;;
18,22292;;10,138087;;;0,779358566;;49434,6657;;;
18,25657;;;;;;49,5806437;;;;
18,260175;;10,1380665;122799,996;;0,783871293;;49580,6431;;;
18,308725;;;;;;49,8677306;;;;
18,31233;147406,983;10,1380292;;-3,36264221;0,786854267;;49867,7296;1431,3821;202,734359;2,29400015
18,367375;;;;;;50,0575002;;;;
18,37074;;10,1379883;;;0,786777794;;50057,5012;;;
18,41809;;;;;;50,0526354;;;;
18,421695;;10,1379687;;;0,781653166;;50052,6363;1433,14871;202,61772;
18,45967;;;;;;49,7266196;;;;
18,463275;;10,1379454;122799,999;;0,777293384;;49726,6205;;;
18,524565;;;;;;49,4492624;;;;
18,52817;147406,983;10,1379193;;-3,36264221;0,782265067;;49449,2638;;;
18,562545;;;;;;49,7655485;;;;
18,56615;;10,1378895;;;0,793661654;;49765,5499;1434,76394;202,031545;2,29400015
18,60749;;;;;;50,4905663;;;;
18,610855;;10,1378653;;;0,803834438;;50490,5651;;;
18,658205;;;;;;51,1377297;;;;
18,66181;;10,1378411;;;0,804828763;;51137,7285;1435,06667;201,836545;
18,718295;;;;;;51,2009863;;;;
18,7219;147406,983;10,1378467;122800,002;-3,36264221;0,794044077;;51200,9857;;;
18,779345;;;;;;50,514894;;;;
18,78295;;10,1378644;;;0,78379482;;50514,893;;;2,29400015
18,818765;;;;;;49,8628657;;;;
18,82237;;10,1378933;;;0,782188594;;49862,8647;1432,84597;202,294793;
18,860825;;;;;;49,7606836;;;;
18,86419;;10,13791;;;0,782112062;;49760,685;;;
18,9113;;;;;;49,7558121;;;;
18,914905;;10,1379305;122800,005;;0,783947766;;49755,8132;1435,06667;202,160012;
18,967305;;;;;;49,8725954;;;;
18,97091;147407;10,1379575;;-3,36264221;0,792284906;;49872,5945;;;
19,00528;;;;;;50,4029822;;;;
19,008885;;10,1379808;;;0,795344353;;50402,9835;;;2,29400015
19,0584;;;;;;50,5976167;;;;
19,062005;;10,1380255;;;0,786165893;;50597,6166;1431,07937;201,84407;
19,11368;;;;;;50,0137065;;;;
19,11729;;10,1380581;;;0,776452065;;50013,707;;;
19,155265;;;;;;49,3957389;;;;
19,15887;147407;10,1381056;122800,008;-3,36264221;0,776910961;;49395,7397;;;
19,216555;;;;;;49,4249348;;;;
19,22016;;10,1381317;;;0,784406722;;49424,9359;1435,06667;201,631878;
19,258375;;;;;;49,9017946;;;;
19,261985;;10,138155;;;0,789454877;;49901,7941;;;2,29275012
19,311495;;;;;;50,2229422;;;;
19,3151;;10,1381782;;;0,791978955;;50222,9416;1435,06667;201,406199;
19,35356;;;;;;50,3835194;;;;
19,357165;;10,1382025;122800,011;;0,795038402;;50383,5205;;;
19,405235;;;;;;50,5781505;;;;
19,4086;147407;10,1382453;;-3,36264221;0,793279231;;50578,1502;;;
19,45667;;;;;;50,4662387;;;;
19,460275;;10,1383217;;;0,784789145;;50466,2373;1435,36953;201,250408;
19,512675;;;;;;49,9261223;;;;
19,51604;;10,1383645;;;0,780505836;;49926,1219;;;2,29400015
19,552575;;;;;;49,65363;;;;
19,55594;;10,1384073;122800,014;;0,783182919;;49653,6301;1433,14871;201,674551;
19,62252;;;;;;49,8239402;;;;
19,626125;147407;10,138467;;-3,36264221;0,785018623;;49823,9388;;;
19,660015;;;;;;49,9407202;;;;
19,66362;;10,1385042;;;0,786854267;;49940,72;;;
19,71097;;;;;;50,0575002;;;;
19,714575;;10,1385424;;;0,791596472;;50057,5012;1435,06667;201,632716;
19,75255;;;;;;50,359185;;;;
19,756155;;10,1386104;;;0,794732451;;50359,1858;;;2,29400015
19,810235;;;;;;50,5586877;;;;
19,813845;147407,017;10,1386793;122800,017;-3,36264221;0,790602148;;50558,6872;1431,23074;201,42559;
19,876095;;;;;;50,2959285;;;;
19,8797;;;;;0,785324574;;50295,9286;;;
19,89917;;;;;;49,9601863;;;;
19,902775;;10,1387864;;;0,785936415;;49960,1864;;;
19,950365;;;;;;49,9991085;;;;
19,95397;;10,1388423;;;0,787695646;;49999,1089;1432,03835;201,559737;
20,00613;;;;;;50,1110271;;;;
20,009735;;10,1389103;122800,02;;0,786624849;;50111,0287;;;2,29400015
20,05973;;;;;;50,0429057;;;;
20,063335;147407,017;10,138981;;-3,36264221;0,78379482;;50042,9066;;;
20,097705;;;;;;49,8628657;;;;
20,10107;;10,1390509;;;0,783947766;;49862,8647;1433,45156;201,727711;
20,153225;;;;;;49,8725954;;;;
20,15683;;10,139145;;;0,786854267;;49872,5945;;;
20,204185;;;;;;50,0575002;;;;
20,20755;;10,1391999;;;0,784712672;;50057,5012;1434,76394;202,235542;
20,25009;;;;;;49,9212574;;;;
20,253695;147407,017;10,1392828;122800,024;-3,36264221;0,777216911;;49921,257;;;2,29400015
20,313785;;;;;;49,4443975;;;;
20,31739;;10,1393368;;;0,774539828;;49444,3989;;;
20,35104;;;;;;49,2740873;;;;
20,354645;;10,1393955;;;0,779129088;;49274,0868;1433,14871;202,010609;
20,406325;;;;;;49,5660458;;;;
20,40993;;10,139456;;;0,780505836;;49566,045;;;
20,461845;;;;;;49,65363;;;;
20,46545;147407,017;10,1395156;122800,026;-3,36264221;0,778134763;;49653,6301;1432,84597;202,127919;2,29400015
20,530105;;;;;;49,5027892;;;;
20,53371;;;;;0,779052615;;49502,7878;;;
20,55318;;;;;;49,5611809;;;;
20,556785;;10,1395715;;;0,783335865;;49561,1801;;;
20,603895;;;;;;49,8336699;;;;
20,6075;;10,1395948;;;0,788001597;;49833,6685;1431,3821;202,61379;
20,64548;;;;;;50,1304898;;;;
20,649085;;10,1396181;122800,029;;0,787925124;;50130,4882;;;
20,710615;;;;;;50,125625;;;;
20,71422;147407,017;10,1396497;;-3,36264221;0,785553992;;50125,6233;;;
20,74835;;;;;;49,9747809;;;;
20,751955;;10,1396842;;;0,78838402;;49974,781;1435,21804;202,600025;2,29400015
20,806275;;;;;;50,1548175;;;;
20,809885;;10,1397112;;;0,791137576;;50154,8161;;;
20,843775;;;;;;50,3299925;;;;
20,84738;;10,1397652;;;0,790525675;;50329,9931;1433,14871;202,581007;
20,90386;;;;;;50,2910636;;;;
20,90747;147407,033;10,1398192;122800,033;-3,36264221;0,791137576;;50291,0637;;;
20,965155;;;;;;50,3299925;;;;
20,96876;;10,1398584;;;0,789072394;;50329,9931;;;
21,00217;;;;;;50,1986112;;;;
21,005775;;10,1399105;;;0,779587984;;50198,6103;1434,10769;203,079674;2,29400015
21,046395;;;;;;49,5952383;;;;
21,05;;10,1399552;;;0,768956304;;49595,2377;;;
21,09711;;;;;;48,918879;;;;
21,100715;;10,1399962;122800,035;;0,771327376;;48918,8782;1434,76394;202,955119;
21,153115;;;;;;49,0697231;;;;
21,15672;147407,033;10,1400409;;-3,36264221;0,783871293;;49069,7239;;;
21,20431;;;;;;49,8677306;;;;
21,207915;;10,1400614;;;0,788995922;;49867,7296;;;
21,241805;;;;;;50,1937464;;;;
21,24541;;10,140094;;;0,78723675;;50193,7454;1433,80496;202,70275;2,29400015
21,29997;;;;;;50,0818312;;;;
21,303575;;10,1401163;;;0,786318898;;50081,8325;;;
21,341555;;;;;;50,0234395;;;;
21,34516;147407,033;10,1401517;122800,039;-3,36264221;0,783335865;;50023,4402;;;
21,402845;;;;;;49,8336699;;;;
21,40645;;10,1401825;;;0,776834488;;49833,6685;1435,21804;202,390794;
21,444425;;;;;;49,4200699;;;;
21,44827;;10,1401992;;;0,774004459;;49420,071;;;
21,49538;;;;;;49,24003;;;;
21,498985;;10,140229;;;0,777216911;;49240,0291;1434,76394;202,455446;2,29400015
21,557875;;;;;;49,4443975;;;;
21,56148;;;122800,042;;0,782035589;;49444,3989;;;
21,590805;;;;;;49,7509472;;;;
21,59441;147407,033;10,1402374;;-3,36264221;0,787007272;;49750,9483;;;
21,64224;;;;;;50,0672333;;;;
21,645845;;10,1402439;;;0,785248041;;50067,2344;1432,69448;202,510189;
21,69776;;;;;;49,9553148;;;;
21,701365;;10,1402486;;;0,778823137;;49955,3146;;;
21,74896;;;;;;49,5465796;;;;
21,752565;;10,1402532;122800,044;;0,781653166;;49546,5786;1435,06667;202,323161;2,29400015
21,807365;;;;;;49,7266196;;;;
21,81097;147407,033;10,1402551;;-3,36264221;0,790755153;;49726,6205;;;
21,84486;;;;;;50,3056616;;;;
21,848465;;10,1402551;;;0,796338677;;50305,6618;;;
21,895575;;;;;;50,6608732;;;;
21,89918;;10,1402663;;;0,793738127;;50660,8738;1435,21804;201,985985;
21,95158;;;;;;50,4954312;;;;
21,955185;;10,1402812;;;0,783947766;;50495,43;;;
21,99316;;;;;;49,8725954;;;;
21,996525;147407,05;10,14031;122800,048;-3,36264221;0,775610685;;49872,5945;;;2,29400015
22,056615;;;;;;49,3422154;;;;
22,06022;;10,1403315;;;0,773927987;;49342,2157;1432,84597;201,852098;
22,098195;;;;;;49,2351651;;;;
22,1018;;10,1403436;;;0,780276418;;49235,1643;;;
22,14891;;;;;;49,6390354;;;;
22,15252;;10,1403482;;;0,785859942;;49639,0354;1435,06667;202,365424;
22,190735;;;;;;49,9942437;;;;
22,19434;;10,140352;122800,05;;0,780888319;;49994,244;;;
22,24193;;;;;;49,6779609;;;;
22,245535;147407,05;10,1403566;;-3,36264221;0,77660501;;49677,9613;;;2,29400015
22,29577;;;;;;49,4054686;;;;
22,299375;;10,1403575;;;0,779740989;;49405,4695;1433,80496;202,06945;
22,337835;;;;;;49,6049713;;;;
22,34144;;10,140352;;;0,782035589;;49604,9709;;;
22,38879;;;;;;49,7509472;;;;
22,392155;;10,1403445;122800,053;;0,777369857;;49750,9483;1435,06667;202,193893;
22,45849;;;;;;49,4541273;;;;
22,4621;147407,05;10,1403296;;-3,36264221;0,771556854;;49454,1286;;;
22,49599;;;;;;49,084321;;;;
